city,campaign_identity_sha256,replicas,transport_topology,campaign_components,raw_all_specular_transfer_m_inv2,raw_first_diffuse_transfer_m_inv2,standpoint,x_m,y_m,z_m,route_distance_m,raw_total_transfer_m_inv2,raw_direct_transfer_m_inv2,multipath_surplus_db,peak_sab_ensemble_field,peak_sab_mean_per_replica,mean_sab,absorbed_power,wbsar
Madrid,bdfb59e1b8be8712261d1b9acd2ea52ff6236b4b4d76253d070d70bfe38236d0,16,first_material_interaction_v1,"direct,all_specular,first_diffuse,total",0.0001049730230138575,1.3851391020026047e-06,2,12.356692456636244,-37.92937229067105,704.2171896149634,,0.0004202834349884981,0.0003139252728726381,1.267159926757303,1.4699449654244663,1.4699449654244663,0.8623784012523106,1.614801779553404,0.022303891982781824
Madrid,bdfb59e1b8be8712261d1b9acd2ea52ff6236b4b4d76253d070d70bfe38236d0,16,first_material_interaction_v1,"direct,all_specular,first_diffuse,total",0.00011002639029923173,1.4411861064268975e-06,3,6.406771694236324,-38.70296321691201,704.2392640260268,,0.0004297489262432307,0.00031828134983757217,1.3040360900176415,1.4763377880182338,1.4763388007927012,0.8792971845139035,1.646482166352314,0.022741466386081686
Madrid,bdfb59e1b8be8712261d1b9acd2ea52ff6236b4b4d76253d070d70bfe38236d0,16,first_material_interaction_v1,"direct,all_specular,first_diffuse,total",0.00011062248449184192,1.2336129161126257e-06,4,2.3989573638344153,-35.8652448923022,704.1863119062735,,0.00041338665209738186,0.00030153055468942725,1.3702512289140134,1.3223415583666587,1.3223415583666587,0.8683451268763801,1.625974460990999,0.022458210787168493
Madrid,bdfb59e1b8be8712261d1b9acd2ea52ff6236b4b4d76253d070d70bfe38236d0,16,first_material_interaction_v1,"direct,all_specular,first_diffuse,total",0.00012175193280347816,1.191474929189477e-06,5,-0.23604722936946354,-30.474813481571285,704.0558000257994,,0.00042263485346634314,0.0002996914457336755,1.4929096239122437,1.2788724196695445,1.2788724196695445,0.909312158471909,1.7026851432476686,0.023517750597343484
Madrid,bdfb59e1b8be8712261d1b9acd2ea52ff6236b4b4d76253d070d70bfe38236d0,16,first_material_interaction_v1,"direct,all_specular,first_diffuse,total",0.00011353332693629111,1.1322140746051178e-06,6,-4.825975132808711,-28.66882594489446,704.0118291868841,,0.0004028151476731684,0.00028814960666227214,1.4548776254186162,1.281261007699556,1.281261007699556,0.8805852270165943,1.6488940232847988,0.0227747793271381
Madrid,bdfb59e1b8be8712261d1b9acd2ea52ff6236b4b4d76253d070d70bfe38236d0,16,first_material_interaction_v1,"direct,all_specular,first_diffuse,total",0.00011986953443061421,1.4694035729266952e-06,7,-10.784583514809759,-29.372378465994938,704.0430239617067,,0.00041105913485727153,0.00028972019685373057,1.519255322434097,1.3342130579898355,1.3342130579898355,0.8976305700592541,1.6808113930130002,0.023215626975317687
Madrid,bdfb59e1b8be8712261d1b9acd2ea52ff6236b4b4d76253d070d70bfe38236d0,16,first_material_interaction_v1,"direct,all_specular,first_diffuse,total",0.00012691777046650274,1.29736133065728e-06,8,-13.681058879644471,-24.429873764461497,704.0638138317445,,0.0004120810096798794,0.00028386587788271943,1.6186940971580153,1.333196589096674,1.333196589096674,0.8918711438847631,1.6700268793676338,0.023066669604525334
Madrid,bdfb59e1b8be8712261d1b9acd2ea52ff6236b4b4d76253d070d70bfe38236d0,16,first_material_interaction_v1,"direct,all_specular,first_diffuse,total",0.00012453624417602978,9.530678200351804e-07,9,-16.341343846507176,-19.05187377421565,704.0987142016974,,0.0003958351024943059,0.00027034579049824104,1.655946929850919,1.3027416063579877,1.3027416063579877,0.8578083722291961,1.60624440962343,0.022185696265516988
Madrid,bdfb59e1b8be8712261d1b9acd2ea52ff6236b4b4d76253d070d70bfe38236d0,16,first_material_interaction_v1,"direct,all_specular,first_diffuse,total",0.00012763804796875076,1.0114331123760297e-06,10,-19.00162881336988,-13.673873783969809,704.1323887345342,,0.0003904468994335784,0.0002617974183524518,1.735966188623224,1.3304092742587728,1.3304099236607219,0.8464240052493123,1.5849272059092487,0.021891259750127744
Madrid,bdfb59e1b8be8712261d1b9acd2ea52ff6236b4b4d76253d070d70bfe38236d0,16,first_material_interaction_v1,"direct,all_specular,first_diffuse,total",0.00013328652260513285,1.0138635316158657e-06,11,-21.661913780232585,-8.295873793723963,704.1258485313357,,0.0003921986009906501,0.00025789821485390144,1.8205770416058864,1.3042107210333769,1.3042107210333769,0.8492933611333767,1.5903000688903144,0.021965470564783342
